LawsId	LawsTarget type	LawsDescription	LawsGhg target	LawsYear	LawsBase year period	LawsSingle year	LawsSource	LawsGeography	LawsGeography iso	LawsSector	LawsConnected law ids	LawsScopes	LawsVisibility status	LegislationsId	LegislationsLaw Id	LegislationsTitle	LegislationsLegislation type	LegislationsDescription	LegislationsParent	LegislationsGeography	LegislationsGeography iso	LegislationsSector	LegislationsFrameworks	LegislationsResponses	LegislationsDocument types	LegislationsKeywords	LegislationsNatural hazards	LegislationsVisibility status
														4914.0		Decree No. 2015-260 on the implementation of the process of reducing greenhouse gas emissions in the forestry sector	executive	This decree establishes, organises, allocates and operates the management bodies for the implementation of the process of reducing greenhouse gas emissions related to deforestation, forest degradation with Including the inclusion of sustainable forest management, biodiversity conservation and increased carbon stocks. Article 4 states that the national REDD committee is a steering and decision-making body for the REDD process. Its missions are: 1) to decide on the vision and strategic options of the REDD + process; 2) define guidelines and guidelines for REDD + processes; 3) Arbitrate potential conflicts between national stakeholders in the REDD + process; 4) approve the work plan of the national REDD coordination; 5) Facilitate REDD + debates among national stakeholders in the REDD + process; 6) monitor, monitor and evaluate the implementation of the REDD + process; and 7) set the modalities for the management and redistribution of subsidies and resources from the REDD + process.		Congo	COG	Environment,Transportation,Social development,LULUCF			Decree/Order/Ordinance	Institutions / Administrative Arrangements, Redd+ And Lulucf		published
														2042.0		Climate Change Act, 2016	legislative	"This Act provides a framework for promoting climate resilient low carbon economic development. It aims to (Art 3-2): 'mainstream climate change responses into development planning, decision making and implementation; build resilience and enhance adaptive capacity to the impacts of climate change; formulate programmes and plans to enhance the resilience and adaptive capacity of human and ecological systems to the impacts of climate change; mainstream and reinforce climate change disaster risk reduction in strategies and actions of public and private entities; mainstream intergenerational and gender equity in all aspects of climate change responses; provide incentives and obligations for private sector contributions to achieving low carbon climate resilient development; promote low carbon technologies to improve efficiency and reduce emissions intensity by facilitating approaches and uptake of technologies that support low carbon, and climate resilient development; facilitate capacity development for public participation in climate change responses through awareness creation, consultation, representation and access to information; mobilize and transparently manage public and other financial resources for climate change response; provide mechanisms for, and facilitate climate change research and development, training and capacity building; mainstream the principle of sustainable development into the planning for and decision making on climate change response; and integrate climate change into the exercise of power and functions of all levels of governance, and to enhance cooperative climate change governance between national government and county governments'. The Act establishes a National Climate Change Council, chaired by the President, with Deputy President as vice-chair, that provides an overarching national climate change coordination mechanism. It also establishes the Climate Change Directorate - Secretariat to the Council and the lead agency of the government on national climate change plans and actions. The prerogatives of the National Climate Change Council include (Art 6): ensure the mainstreaming of the climate change function by the national and county governments; approve and oversee implementation of the National Climate Change Action Plan advise the national and county governments on legislative, policy and other measures necessary for climate change response and attaining low carbon climate change resilient development; approve a national gender and intergenerational responsive public education awareness strategy and implementation programme; provide policy direction on research and training on climate change including on the collation and dissemination of information relating to climate change to the national and county governments, the public and other stakeholders; provide guidance on review, amendment and harmonization of sectoral laws and policies in order to achieve the objectives of the Act; administer the Climate Change Fund; set the targets for the regulation of greenhouse gas emissions'. The Act allows the Council to impose climate change obligations on private entities (Art 16), and stipulates investigation, monitoring and enforcement powers. The Act also mandates the Cabinet Secretary to formulate a National Climate Change Action Plan, to be then updated every five years, with implementation review conducted every two years. The Act allows Citizens to apply to the Environment and Land Court ""alleging that a person has acted in a manner that has or is likely to adversely affect efforts towards mitigation and adaptation to the effects of climate change"" and the court may order a discontinuance or prevention of these actions, and may ""provide compensation to a victim of a violation relating to climate change duties."" It is stipulated that no proof of loss or injury by the applicant is necessary (Art 23). The Act also empowers the National Climate Change Council to assign duties relating to climate change and implementation of the Climate Change Action Plan to both public and private entities (Part IV). It also establishes the Climate Change Fund as the financing mechanism for priority climate change actions and interventions approved by the council. The Fund revenue should come from (Art 25): 'monies appropriated from the Consolidated Fund by an Act of Parliament; monies received byt eh Fund in the form of donations, endowments, grants and gifts; and monies under and Act payable to the Fund'. http://kenyalaw.org/kl/fileadmin/pdfdownloads/Acts/ClimateChangeActNo11of2016.pdf http://cdkn.org/2016/06/feature-kenya-spearheading-low-emissions-development-africa/?loclang=en_gb"		Kenya	KEN	Transportation,Social development,Residential and Commercial	Adaptation, Mitigation, DRM/DRR	Adaptation, Disaster Risk Management, Mitigation	Law	Adaptation, Institutions / Administrative Arrangements, Energy Supply, Energy Demand, Transportation		published
														4917.0		Decree no. 2012-257 / PRE on the creation and functioning of the Supervisory and Management Bodies of Geothermal Development Projects.	executive	This decree establishes and discusses the roles of the Supervisory and Management Bodies of Geothermal Development Projects. The decree creates a Steering Committee in charge of the geothermal development policy in Djibouti. The Committee's missions are 1) define the strategic axes and set the guidelines to be implemented as well as the corresponding priorities in the field of geothermal development systems; 2) to supervise and control the implementation of geothermal energy projects; 3) approve the work programs and progress reports submitted by the Project Management Unit; 4) verify the files prepared by the Geothermal Management Unit (PMU) and define the overall strategic directions in the field of geothermal energy, implementation of which is the responsibility of the geothermal PMU; 5) Organize missions to visit achievements and facilitate relations with institutions.		Djibouti	DJI	Energy			Decree/Order/Ordinance	Institutions / Administrative Arrangements, Energy Supply		published
														2045.0		Energy Act 2016	legislative	The Energy Act 2016 formally establishes the Oil and Gas Authority (OGA), sets its regulatory powers, and regulates onshore wind power. It supersedes the previous versions of the Energy Act. The Act was amended and superseded by the Energy Act 2016. The OGA is set up to regulate the oil and gas sector while aiming to achieve the 'Principle Objective' of 'maximising the economic recovery of UK petroleum' and promoting carbon storage. Its main activities should include: Regulating oil and gas, and carbon storage; Influencing industry culture, commercial behaviour, and promoting collaboration; and Promoting investment in carbon and storage, creating value, and developing the industry. The overall objectives of the Energy Act related to oil and gas industry include: regulate upstream petroleum infrastructure usage rights (Part 2) regulate abandonment of offshore installations, submarine pipelines and upstream petroleum infrastructure (Part 3) regulate extension of the Northern Ireland Part 1A of the Petroleum Act 1998 (Part 3) regulate fees in respect of activities surrounding oil, gas, carbon dioxide and pipelines (Part 4) The Act further amends Electricity Act 1989 to add provisions related to closure of onshore power stations and to use of Northern Ireland certificates (Part 5 of the Energy Act 2016).		United Kingdom	GBR	Transportation,Industry,Energy,Residential and Commercial			Law	Institutions / Administrative Arrangements, Energy Supply		published
														2047.0		Egypt Renewable Energy Law (Decree No 203/2014)	legislative	The aim of the Renewable Energy Law (Law 203/2014) is to encourage the private sector to produce electricity from renewable energy sources. The law provides several options for support to renewable energy projects, and allows a gradual shift away from state administered projects to privately financed projects. The key project structures envisaged are (Art. 2): Projects which are tendered and operated by New and Renewable Energy Authority (established in 1986); Projects which are tendered by the (state owned) Egyptian Electricity Transmission Company (ETC) on a Build-Own-Operate basis, where the private investor enters into a long term Power Purchase Agreement (PPA) with ETC. Projects established by private investors who sell the electricity generated by those projects to ETC on basis of the feed-in tariff (FiT) enacted by Decree 1947/2014. The FiT, to be granted for 25 years for solar projects and 20 years for wind, differentiates between solar and wind projects and project sizes. The FiT varies between 0.136 USD and 0.1434 USD for solar projects of 500kW-20MW and 20MW-50MW respectively, and from 0.0957 USD to 0.1148 USD for the first 5 years of operation and between 0.0460 USD to 0.1148 USD for the remaining 15 years for wind projects. Private investors entering into direct PPAs with (large) consumers and being granted access to the grid.		Egypt	EGY	Energy			Law	Energy Supply		published
														1708.0		Strategic Plan on Climate Change (2008-2012)	executive	Thailand's Strategic Plan on Climate Change (2008-2012) created a strategic framework for climate change policy-making. The Plan outlines six strategies to: - Build capacity to adapt and reduce vulnerabilities to climate change impacts - Promote GHG mitigation activities based on sustainable development - Support research and development to better understand climate change, its impacts and adaptation and mitigation options - Raise awareness and promote public participation - Support international co-operation to achieve the common goal of climate change mitigation and sustainable development.		Thailand	THA			Adaptation	Plan	Adaptation, Research And Development, Energy Supply, Energy Demand		published
														1600.0		Five Year Strategic Plan for the Environment and Natural Resources Sector (2014-2018)	executive	This strategy covers a five year period (2013 - 2018) and it was developed to implement the second phase of the Economic Development and Poverty Reduction Strategy with the aim of achieving the revised targets of Vision 2020. The Environment and Natural Resources (ENR) Sector and District strategies will contribute to the achievement of the four thematic areas and will mainstream key cross-cutting issues which the EDPRS II identified as Environment and Climate change, Gender and Family promotion, HIV/AIDS, Capacity building, Regional integration, Social inclusion and disability and Disaster management. The Objective of this strategy is to ensure that environment and natural resources are utilised and managed productively in support of equitable and sustained national development and poverty reduction. This will be realized in 5 specific objectives : (1) To increase and sustainably manage ecosystems and forest resources to optimize their economic as well as ecological functions; (2) To put in place and operationalise an efficient system of land administration and land management that secure land ownership, promote investment in land for socio-economic development and poverty reduction; (3) To ensure that development in Rwanda is undertaken in a manner that inflicts minimal damage to the environment, and building resilience to threats posed by climate change for the sustained support to economic, social and cultural development of Rwanda. (4) To secure and provide water of adequate quantity and quality for all social and economic needs of the present and future generations with the full participation of all stakeholders in decisions affecting its management; (5) To improve the Geology and Mines sub-sector to contribute optimally and sustainably to the national income and to the social economic welfare of the community. Environment and Climate Change will contribute to the achievement of EDPRS II through the following innovations: ecosystem rehabilitation based on job creation and income generation for rural poverty reduction and social protection; integrating innovative approaches and knowledge on technology transfer on irrigation, renewable energy and agro-forestry; developing and implementing an incentive structure to award performance in environmental management; and operationalize FONERWA fund. The Five Year Strategic Plan for the Environment and Natural Resources Sector establishes targets of forestry to increase forest cover, with districts measuring their success against new forest planted, targeting a minimum of 83 trees per household in rural area and 5 trees in urban areas, with a survival rate of 90%. It also targets the number of climate change adaptation and mitigation projects to be developed and implemented between 2013 and 2018. Environment and Climate Change priorities will be implemented by Rwanda Environment Management Authority (REMA) whereas Land, Forestry, Water resources and Mining will be executed under the mandate of the Rwanda Natural Resources Authority (RNRA).		Rwanda	RWA	Water,Urban,LULUCF,Energy,Residential and Commercial		Adaptation, Mitigation	Plan	Adaptation, Institutions / Administrative Arrangements, Research And Development, Energy Supply, Energy Demand, Redd+ And Lulucf, Transportation		published
														1670.0		Plan for Renewable Energy in Spain PER 2011-2020	executive	The Plan defines the strategy to continue the growth and development of renewable energy. The PER is based on the essential elements set forth in the PANER, and it is an answer to the Sustainable Economy Law, which requires the government to draw up renewable energy plans in order to reach the renewable energy national targets. The Institute for Energy Diversification and Saving (IDAE), of the Secretariat of State for Energy of the Ministry of Industry, Energy and Tourism is responsible for its follow-up. The Plan offers an additional analysis in relation to the PANER, including a detailed sectorial analysis covering a technological development outlook and costs forecast. Additionally, the Plan had to undergo a Strategic Environmental Assessment process to harmonise its environmental objectives with the planning process. During the preparation of this plan, the Parliamentary sub-committee in charge of outlining the Spanish energy strategy for the next 25 years, adjusted the national 2020 target for renewable energy to 20.8% of gross final energy consumption, in response to the effects of the current economic downturn. This change was transferred to the PER 2011-2020. In order to support the Plan, 15 general and sectorial studies have been completed, analysing numerous technical, economic, social and environmental aspects.		Spain	ESP	Energy			Plan	Institutions / Administrative Arrangements, Research And Development, Energy Supply		published
														4619.0		National environment policy 2015-2025	executive	The strategic goal of the National Environment Policy 2015 to 2025 is to ensure the protection, conservation and sustainable use of the natural resources of South Sudan without compromising the tenets of inter-generational equity. The policy will pursue and archive to develop laws, regulations and guidelines to ensure sustainable management of the environment as well as the prudent utilisation of natural resources. The policy contains ten chapters including chapters on climate change, management of resources, corporate social and environmental responsibilities and environmental planning.		South Sudan	SSD	Social development			Policy	Redd+ And Lulucf		published
														1677.0		Spanish Forest Plan	executive	The Spanish Forest Plan has a 30-year time span (2002-2032). It establishes the necessary actions for the development of a forest policy based on the principles of sustainable development, the multi-functionality of landscapes, territorial and ecological cohesion and public participation in the preparation of policies, strategies and programmes. It aims to increase the amount of carbon stored in forests through reforestation programmes, including: hydrological?forest restoration, the Common Agricultural Policy (CAP) agricultural land reforestation programme, reforestation within the Red Natura 2000, and planting 45m trees. Sustainable management of forests will be achieved through forest planning, forest management and forestry to improve forest masses. The Plan makes a number of direct references to forests as carbon sinks. It states that the actions under the Plan to protect existing forests and preventing their degradation will impact on carbon storage. It is estimated that the implementation of the Forest Plan will result in a 60 Gt increase of carbon sequestration in Spain.		Spain	ESP	Transportation,LULUCF,Agriculture			Plan	Institutions / Administrative Arrangements, Redd+ And Lulucf		published
														1709.0		Alternative Energy Development Plan (2012-2021)	executive	The Alternative Energy Development Plan (AEDP) 2012-2021 aims to: 1. Develop renewable energy as one of the country'smajor energy sources, thereby reducing dependence on fossil fuels and energy imports; 2. Strengthen energy security; 3. Promote renewable energy at the community-level; 4. Support the domestic renewable energy industry; and 5. Research, develop and promote advanced renewable energy technology. The AEDP set a target to increase the share of renewable energy to 25% by the end of the planning period.		Thailand	THA	Industry,Energy			Plan	Energy Supply		published
														2057.0		National Forestry and Climate Change Strategy	executive	"The National Forestry and Climate Change Strategy identifies the major threats to Peru's forests and lays out a strategy for countering them. The key objective is to: ""Reduce the loss and degradation of forests in Peru, and therefore emissions of GHG linked to LULUCF sector and improve the resilience of the forest landscape and the people who depend on these ecosystems, with special emphasis on the Indians and peasants, to reduce their vulnerability to climate change"". The strategy also aims to contribute to reaching the goal set in Peru's INDC submitted to the UNFCCC in 2015, which targets a 30 per cent reduction in projected emissions by 2030, out of which two thirds correspond to land use, land use change and forestry sector. The strategy also recognizes the importance of REDD+ in Peru and sets guidelines for preparatory actions to comply with REDD+."		Peru	PER	LULUCF		Adaptation	Strategy	Adaptation, Institutions / Administrative Arrangements, Research And Development, Redd+ And Lulucf		published
														2058.0		Fundamental Law on Energy Policy (Basic Act on Energy Policy) and its Strategic Plans (Law No. 71 of 2002)	legislative	"A lawmaker-initiated legislation, this Law sought to set out the country's fundamental and overall energy policy direction after the approval of the Diet. It sets the principles on the use of market mechanisms to encourage a secure and more environmentally friendly supply of energy. It provides that the State has a responsibility to create overarching energy plans ('Strategic Energy Plan', or 'Basic Energy Plan') and commit to reducing environmental impacts. The role of subnational governments is to implement the national measures in own jurisdiction. A Strategic Energy Plan sets out basic energy measures, long-term and comprehensive measures and research and development needed to achieve the above. The Plan is sent to discussion and adoption by the Diet, and to date four plans have been adopted (October 2003, March 2007, June 2010, April 2014). The Fourth Strategic Energy Plan (April 2014) added safety into the basic policy perspective, on top of the 3 elements ('the 3Es') mentioned in the previous plans: energy security, economic efficiency and environment (collectively known as '3E+S'). Diversification of energy sources and flexible and efficient energy demand structure are the two basic pillars of energy policy, reflecting the learning from the 2011 energy crisis. Promotion of resilient energy supply structure and improvement of self-sufficiency of energy supply are emphasised as national interest for energy policy. In particular, the Fourth Strategic Energy Plan sets the following targets: Efficient lighting equipment (e.g. LED lighting and organic EL lighting): target ""penetration rate of 100% on a flow basis by 2020 and on a stock basis by 2030"" (page 39) Low-emission vehicles: target increase in the ""ratio of next-generation vehicles to all new vehicles to 50%-70% by 2030 while promoting comprehensive measures, including steps to improve traffic flow such as the development of loop routes and other trunk road networks and introduction of the Intelligent Transportation Systems (ITS), which will contribute to energy efficiency' (page 40) Storage batteries: promote introduction by ""lowering their cost and improving their performance through technological development and international standardization so that Japanese companies related to the storage battery business will capture a share of 50% in the global storage battery market (20 trillion yen) by 2020' (page 76) Fuel cell vehicles: ""promote installation of hydrogen refuelling stations, targeted increase in the share of next-generation vehicles to 50-70% of all new vehicles by 2030' (page 68)"		Japan	JPN	Transportation,Energy		Mitigation	Law	Institutions / Administrative Arrangements, Research And Development, Energy Supply, Energy Demand, Transportation		published
														2060.0		Building Energy Efficiency Disclosure Act 2010 (Act No. 67 of 2010)	legislative	The Building Energy Efficiency Disclosure Act requires energy efficiency information in the form of a Building Energy Efficiency Certificate, to be provided when commercial office over a certain metrage is offered for sale or lease. The most recent Commercial Buildings Disclosure Programme, updated over June-September 2016, lowered the mandatory disclosure threshold on commercial office buildings from 2,000 to 1,000 square meters. This should see an additional 1,000 commercial buildings now disclose their energy efficiency when they sell or lease their property and aims to deliver more than $50 million in energy savings, and approximately 3.5 million tonnes of emission reductions over five years. Disclosure changes will commence 1 July 2017. In relation to lowering the threshold, the frequency of required tenancy lighting assessment was lowered, to every five years instead of each year. This provision entered into effect as of September 1st 2016. Heavy financial penalties apply for non-compliance. The aim of the Building Energy Efficiency Disclosure Act is to improve the energy efficiency of Australia's large office buildings by helping to provide buyers and tenants with credible, comparable energy efficiency information to take into account in their market decisions. An update in effect since 1 July 2015 reduces the regulatory burden on building owners and landlords and waives the requirement to provide a certificate under certain circumstances.		Australia	AUS	Energy,Residential and Commercial			Law	Energy Demand		published
														1339.0		Ministerial Regulation 15/2010 Re. 10,000 MW Crash Programme	executive	This is the 2nd Stage of 10,000 MW Crash Programme, and is intended to accelerate the development of geothermal power. The regulation specifies that Indonesia should generate 3,967 MW of geothermal power by the year 2014.		Indonesia	IDN				Regulation/Rules	Energy Supply		published
														1344.0		Minister of Forestry Regulation P.68/Menhut-II/2008 on Implementation of Demonstration Activities Reducing Carbon Emissions from Deforestation and Forest Degradation	executive	This regulation sets out the rules that REDDdemonstration activities should adhere to/. It is therefore fundamental enabling legislation for the development of REDDin Indonesia.		Indonesia	IDN	LULUCF			Regulation/Rules	Redd+ And Lulucf		published
														2066.0		Carbon Budget Order 2016	legislative	The Carbon Budget Order 2016 sets the carbon budget for the 2028-2032 budgetary period as 1,725,000,000 tonnes of carbon dioxide equivalent (including emissions from international shipping). The budget limits annual emissions to an average 57 per cent below 1990 levels. Carbon budgets set a cap on the maximum level of the net UK carbon account for each five-year budgetary period. The net UK carbon account is defined in section 27 of the Climate Change Act 2008. Full text (English) can be found here.		United Kingdom	GBR	Transportation			Law	Institutions / Administrative Arrangements		published
														4924.0		Decree No. 01-397 / p-rm laying down the procedures for the management of atmospheric pollutants	executive	This decree sets the methods for managing pollutants in the atmosphere. The management of pollutants in the atmosphere is understood here as a way of 1) prevention and reduction of concentrations of pollutants in the atmosphere at a level which would not disturb its quality, 2) fight against the harmful effects of pollutants in the atmosphere on the environment and on human and animal health, and 3) monitoring and control of pollutants in the atmosphere. Art. 26 states that it is forbidden to operate a motor vehicle emitting into the atmosphere concentrations of carbon monoxide, carbon dioxide and heavy metals not meeting the standards in force.		Mali	MLI	Transportation,Health			Decree/Order/Ordinance	Institutions / Administrative Arrangements		published
														2069.0		National Energy Efficiency and Conservation Act 2016	legislative	"The 2016 Act replaces the Pakistan Energy Efficiency and Conservation Act (2011) and keeps driving institutional development to improve energy efficiency, specifically mandating the creation of: the National Energy Efficiency and Conservation Authority (NEECA, transformed from former National Energy Conservation Centre - ENERCON); the Authority Fund; and the National Energy Efficiency and Conservation Board. NEECA's functions include among others (Article 7): serve as sole focal Federal authority for initiating, catalyzing, carrying out and coordinating the implementation of all energy conservation programs in all sectors of economy; administer, implement and enforce the provisions of the Act and the rules and regulations made thereunder; prepare or update national energy conservation policy for the approval of the Board; carry out energy audits; initiate demonstration and research programmes (...). The National Energy Efficiency and Conservation Board is an inter ministerial body, including among its members for example Federal Secretaries of Ministry of Finance, Ministry of Planning and Development, Ministry of Housing and others. The Board is responsible for the supervision, management of the affairs, and policy direction of the NEECA. Its main functions include promotion of energy conservation and efficient development of energy efficient technologies, certification of energy efficient products and projects. The Act further defines ""Powers and functions of the Federal Government to facilitate and enforce efficient use of energy and its conservation"" (Article 10-13), including powers to prescribe energy conservation building codes, issue energy saving certificates, prescribe the value of energy and establish an Energy Conservation Fund for the purposes of promotion of efficient use of energy and its conservation within its territory."		Pakistan	PAK	Transportation,Energy,Economy-wide,Residential and Commercial			Law	Institutions / Administrative Arrangements, Energy Demand		published
														2071.0		Saudi Arabia's Vision 2030	executive	"The ""Saudi Arabia's Vision 2030"" sets among other goals an initial target of generating 9.5 gigawatts of renewable energy by 2023 (timeline was specified on 5 May 2016 by Saudi Government). The vision also foresees other measures to build a competitive renewable energy sector, such as localising a significant portion of the renewable energy value chain inside Saudi economy, including research & development and manufacturing, and gradually liberalising the energy market. The ""King Salman Renewable Energy Initiative"" is also to be launched to support reaching the 9.5GW goal."		Saudi Arabia	SAU	Energy,Economy-wide			Road Map/Vision/Agenda	Energy Supply		published
														2073.0		Laws No. 9.991 and 13.280 on Energy Efficiency in the electricity sector and on National Program for Energy Conservation Funds	legislative	Law 9.991 provides for the realization of investments in research and development and in energy efficiency by concessionaires, licensees and authorized companies of the electric energy sector, and makes other provisions. Through the Law No. 13,280 (which amends Law 9.991) the National Program for Energy Conservation (Procel) became entitled to 20 per cent of the funds that electricity distributors must invest in energy efficiency actions. It is estimated that the law will help direct to Procel roughly R$ 100 million per year. It also created the Energy Efficiency Steering Committee (CGEE) and provides to the National Electric Energy Agency (Aneel) the authority to define the schedule of payments and payment of the funds that are to be invested in Procel.		Brazil	BRA	Energy			Law	Energy Demand		published
														8119.0		Kiribati Integrated Environment Policy	executive	"The core vision of the integrated environment policy (KIEP) is that ""the people of Kiribati continue to enjoy a safe and healthy environment that is resilient to the impacts of global climate change and supports livelihoods, human health and sustainable development'. KIEP is intented to serve as the framework document through which, activities carried out under the Environment KPA will be guided. It does not replace the existing thematic area plans and action strategies but rather provides an integrated framework for their effective implementation. The KIEP will be tied into the term of the Kiribati Development Plan and seeks to strengthen the environment pillar and in that way effectively contributes towards the sustainable development of the Republic of Kiribati. It will follow the KDP's monitoring and review cycle. The document lists a number of policy goals and objectives, including with regard to climate change. These are 1) to improve knowledge, information and national adaptive capacity for responding and adapting to climate change, 2) to build on existing adaptation measures and continue with implementation of concrete and practical adaptation measures aimed at protecting and sustaining environment services, 3) to implement mitigation measures and strengthen synergies between climate change mitigation and environment sustainability, 4) to facilitate long term planning and preparations to respond to the impacts of global climate change in order to build the resilience of the environment through coherent climate change programs undertaken at national level through MELAD."		Kiribati	KIR	Transportation,Health		Adaptation	Policy	Adaptation, Institutions / Administrative Arrangements, Research And Development, Energy Supply		published
														4622.0		National Forestry Management Policy (NFMP)	executive	nan		Afghanistan	AFG				Policy	Research And Development		published
														2074.0		Prohibition and minimisation of the risks of fracking technology	legislative	This law bans commercial hydraulic fracturing for the production of shale gas as well as shale oil (unconventional hydraulic fracturing). Limited test drillings (four authorised) wil be carried out to provide for experts to prepare yearly reports to the German Bundestag. In 2021, the Parliament will reassess whether the ban of unconventional hydraulic fracturing should continue. Conventional hydraulic fracturing in sandstone for the production of tight gas, a traditional technique used in natural gas fields, is however allowed to continue, but under more stringent conditions for permit application: An environmental impact assessment is required. Only non-hazardous or low hazardous fracturing fluids are allowed. In the case of damages due to seismic events, a reversal of evidence is provided: in case of doubt, the companies will have to prove that damage is not caused by hydraulic fracturing activities.		Germany	DEU	Transportation,Residential and Commercial			Law	Energy Supply		published
														1702.0		Tanzania Agriculture Climate Resilience Plan	executive	Subsequent to the National Climate Change Strategy (2012), the Ministry of Agriculture, Food Security, and Co-operatives (MAFC) sought to outline a sector specific response to climate change impacts. This plan aims to provide the crop-agriculture sub-sector of Tanzania with a risk-based analysis and, subsequently, a plan for meeting the most urgent challenges posed by climate change. Following from a risk assessment detailed in the Plan, three priority risks are identified: (i) amplified water stress; (ii) decreased crop yield, and (iii) increased vulnerability of smallholder farmers. Following from the risk analysis, the plan outlines four 'priority resilience actions:' (i) improving agricultural land and water management, (ii) accelerating uptake of climate smart agriculture (CSA), (iii) improving risk management to reduce climate-related shocks, (iv) strengthening knowledge and systems to target climate action. Specific policy highlights aimed at addressing the former include: the establishment of pest, disease, and early warning systems; the development of policy briefs and financial incentives to assist with mainstreaming CSA into agricultural programmes; the updating of irrigation master plans to consider availability and climate; incentivising the development of water management technologies. The plan estimates the cost of implementation is USD25m/year over 5 years, 80% of which will need to come from outside the government of Tanzania. The plan further commits the MAFC to establishing a climate change monitoring framework with reporting procedures, targets and milestones, reporting plans, and defined indicators.		Tanzania	TZA	Water,Agriculture		Mitigation	Plan	Research And Development, Energy Demand, Transportation		published
														1717.0		Comprehensive Economic Development Plan for Tobago: Clean, Green, Safe and Serene	executive	The Plan sets out the strategies and development initiatives for Tobago for a period of four years. Proposals include the following: - Full devolution of national agencies such as the Environmental Management Authority and the Town and Country Planning Division to the THA - Establishment of electricity generation plant to produce ultra-high quality and reliable electricity from natural gas - Promote low carbon transport with a target of 6 in 10 vehicles powered by CNG - Constructadditional fuel and service stations with facilities for CNG fuelling and modification to existing stations to allow CNG fuelling and promotion of CNG powered vehicles - Conduct an island wide inventory of natural resources in Tobago - Conduct a disaster vulnerability assessment of public buildings, infrastructure, facilities and other physical components supporting economic activities in Tobago - Develop a Policy on Utilisation of Environmentally Friendly Energy Sources and Technology - Achieve recycling rate of 35% - Reduce solid waste by 50% - Develop an Integrated Physical Development Plan for Tobago - Develop physical development plans for South West and Middle Tobago.		Trinidad and Tobago	TTO	Waste,Transportation,Residential and Commercial		Disaster Risk Management, Mitigation	Plan	Energy Supply, Energy Demand, Transportation		published
														4985.0		Renewable Energy Sub-Sector Policy, MOME	executive	Objectives of this policy include the promotion of sustainable biomass fuels and appropriate alternatives, and to exploit renewable energy potential.		Eritrea	ERI	Energy			Policy	Energy Supply		published
														4002.0		Law N. 21 on energy efficiency in buildings and promotion of the use of renewable energies	legislative	This law aims at improving the quality of the national real estate park. It encourages the rehabilitation of existing buildings with the aim of improving the conditions of habitability, accessibility, industrial safety and general security of the building, facades, sustainability and energy efficiency, and promotes the implementation of renewable energies both in existing buildings and those of new construction. Art. 6 stipulates that the measures contained in the program to encourage the modernization and improvement of the real estate park and the implantation of renewable energies necessarily consist of direct subsidies and preferential loans to the promoters of the proceedings.		Andorra	AND	Industry,Energy,Residential and Commercial			Law	Energy Supply, Energy Demand		published
														4005.0		Law no. 008-2014/AN (concerning framework law on sustainable development)	legislative	Decree no 2014-343/PRES promulgates the law n ° 008-2014 / AN of the 08 April 2014 bearing law of orientation on the sustainable development in Burkina Faso. The law's purpose is to set the general rules for guiding the implementation of sustainable development in Burkina Faso. The law enounces core principles of sustainable development to follow, and determines the rules upon which actions by public and private actors have to respect. Sustainable development is understood here as a development model that focuses on economic efficiency, environmental sustainability, and social equity that can meet the needs of present generations without compromising the ability of future generations to meet their own needs.		Burkina Faso	BFA	Social development			Law	Research And Development, Energy Demand		published
														4925.0		Decree No. 2011-107-PM-RM of March 11, 2011 establishing the National Climate Change Committee of Mali	executive	"This decre creates, within the National Council of the Environment, a body called National Committee Climate Change of Mali, abbreviated ""CNCCM"". The National Climate Change Committee is responsible for 1) work towards the implementation of the obligations of the United Nations Framework Convention on Climate Change (UNFCCC) and any multilateral or bilateral climate change agreement, 2) contribute to the search for funding related to the implementation of the UNFCCC at the national and international levels, 3) prepare Mali's participation in conferences and other meetings related to climate change, 4) organize the return of the results of conferences, meetings and other activities, 5) promote the development of synergy with other conventions, in particular the Convention on Biological Diversity and the Convention to Combat Desertification, 6) promote national capacity building on climate change, 7) provide the National Environment Council with information and advice on all issues related to climate change. The Committee can intervene in all other issues related to climate change. The CNCCM has five thematic groups: - adaptation to climate change including risks and disasters; - mitigation, reduction of greenhouse gas emissions, avoided deforestation; - technology transfer; - funding ; - capacity building. The decree establishes the composition of the Committee and its organisation."		Mali	MLI	LULUCF,Residential and Commercial		Disaster Risk Management	Decree/Order/Ordinance	Institutions / Administrative Arrangements		published
														4930.0		Decree No. 2016-0528-P-RM of 26 July 2016 laying down the organization and modalities of operation of the Management Unit of the Great Green Wall	executive	This decree sets the organization and operating procedures of the Great Green Wall Management Unit (UGMV). The Great Green Wall Management Unit is attached to the General Secretariat of the Ministry of the Environment.		Mali	MLI			Adaptation	Decree/Order/Ordinance	Adaptation, Institutions / Administrative Arrangements		published
														4018.0		Law no. 08-18 (on biofuels)	legislative	This law deals with the cultivation and research of energetic plants, processing, production, selling and control of biofuels. It comprises bioalcohols, biodiesels, biogas and any other uel obtained from renewable organic matter (non-fossil). The law asserts the State's control over biofuels in the country, and only national entities can engage in the business. It then sets the whole legal framework for growing and commercialising the crops and fuels.		Central African Republic	CAF	Transportation,Residential and Commercial			Law	Research And Development, Energy Supply		published
